DATE,TIME,elec,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
4/16/2016,1:00,2975,0,2004,1114,0,10,0,0,15,0,0,-168
4/16/2016,2:00,3167,0,1999,1297,0,10,0,0,14,0,0,-154
4/16/2016,3:00,3263,0,2004,1378,0,10,0,0,12,0,0,-142
4/16/2016,4:00,3223,0,2006,1324,0,10,0,0,22,0,0,-139
4/16/2016,5:00,3083,0,2004,1142,0,10,6,0,36,0,0,-115
4/16/2016,6:00,2934,0,2005,1047,0,10,45,0,35,0,0,-208
4/16/2016,7:00,2784,0,1960,899,0,10,118,0,16,0,0,-219
4/16/2016,8:00,2848,0,1972,961,0,10,210,0,7,0,0,-313
4/16/2016,9:00,2925,0,1993,1031,0,10,295,0,3,0,0,-408
4/16/2016,10:00,2929,0,2002,936,0,10,342,0,2,0,0,-363
4/16/2016,11:00,2895,0,1944,909,0,10,349,0,2,0,0,-318
4/16/2016,12:00,2783,0,1852,907,0,10,325,0,5,0,0,-316
4/16/2016,13:00,2831,0,1955,927,0,10,288,0,3,0,0,-352
4/16/2016,14:00,2812,0,2019,949,0,10,264,0,2,0,0,-432
4/16/2016,15:00,2774,0,2025,964,0,10,203,0,0,0,0,-428
4/16/2016,16:00,2774,0,2022,1041,0,10,117,0,0,0,0,-416
4/16/2016,17:00,2796,0,2021,1100,0,10,37,0,1,0,0,-372
4/16/2016,18:00,2893,0,2018,1225,0,10,2,0,5,0,0,-366
4/16/2016,19:00,2893,0,2017,1235,0,10,0,0,20,0,0,-389
4/16/2016,20:00,2789,0,2016,1110,0,10,0,0,38,0,0,-385
4/16/2016,21:00,2664,0,2013,1012,0,10,0,0,37,0,0,-408
4/16/2016,22:00,2601,0,1992,978,0,10,0,0,35,0,0,-414
4/16/2016,23:00,2541,0,1900,990,0,10,0,0,44,0,0,-404
4/17/2016,0:00,2455,0,1773,937,0,10,0,0,57,0,0,-322
4/17/2016,1:00,2567,0,1870,973,0,10,0,0,56,0,0,-343
4/17/2016,2:00,2779,0,1996,1065,0,10,0,0,55,0,0,-347
4/17/2016,3:00,2864,0,2006,1155,0,10,0,0,44,0,0,-351
4/17/2016,4:00,2849,0,2003,1142,0,10,0,0,55,0,0,-362
4/17/2016,5:00,2678,0,1969,993,0,10,1,0,95,0,0,-389
4/17/2016,6:00,2484,0,1792,941,0,10,5,0,89,0,0,-352
4/17/2016,7:00,2379,0,1653,937,0,10,16,0,73,0,0,-310
4/17/2016,8:00,2435,0,1726,938,0,10,34,0,76,0,0,-349
4/17/2016,9:00,2456,0,1686,922,0,10,155,0,72,0,0,-389
4/17/2016,10:00,2458,0,1556,941,0,9,360,0,61,0,0,-469
4/17/2016,11:00,2513,0,1515,934,0,9,407,0,34,0,0,-387
4/17/2016,12:00,2493,0,1754,893,0,10,308,0,19,0,0,-491
4/17/2016,13:00,2458,0,1864,872,0,10,254,0,35,0,0,-577
4/17/2016,14:00,2378,0,1572,878,0,10,315,0,35,0,0,-432
4/17/2016,15:00,2372,0,1588,880,0,10,230,0,65,0,0,-400
4/17/2016,16:00,2426,0,1803,896,0,10,128,0,69,0,0,-481
4/17/2016,17:00,2555,0,1887,907,0,10,46,0,70,0,0,-365
4/17/2016,18:00,2668,0,1970,940,0,10,3,0,78,0,0,-332
4/17/2016,19:00,2717,0,2022,949,0,10,0,0,76,0,0,-339
4/17/2016,20:00,2660,0,2008,921,0,10,0,0,76,0,0,-356
4/17/2016,21:00,2549,0,1921,893,0,10,0,0,61,0,0,-337
4/17/2016,22:00,2459,0,1850,899,0,10,0,0,56,0,-19,-337
4/17/2016,23:00,2422,0,1936,883,0,10,0,0,61,0,-122,-346
4/18/2016,0:00,2408,0,1946,862,0,10,0,0,64,0,-40,-434
4/18/2016,1:00,2515,0,2008,867,0,10,0,0,62,0,0,-433
4/18/2016,2:00,2771,0,2118,899,0,10,0,0,65,0,0,-321
4/18/2016,3:00,2869,0,2146,897,0,10,0,0,71,0,0,-255
4/18/2016,4:00,2861,0,2140,905,0,10,0,0,71,0,0,-264
4/18/2016,5:00,2791,0,2138,905,0,10,6,0,67,0,0,-336
4/18/2016,6:00,2759,0,2066,883,0,10,36,0,63,0,0,-299
4/18/2016,7:00,2769,0,1961,914,0,10,62,0,62,0,0,-240
4/18/2016,8:00,3071,0,2127,936,0,10,83,0,62,0,0,-146
4/18/2016,9:00,3307,0,2203,1015,0,10,90,0,67,0,0,-78
4/18/2016,10:00,3358,0,2204,986,0,10,106,0,70,0,0,-18
4/18/2016,11:00,3399,0,2176,1082,0,10,94,0,57,0,0,-20
4/18/2016,12:00,3163,0,1998,1000,0,10,109,0,52,0,0,-6
4/18/2016,13:00,3368,0,2103,1126,0,10,98,0,52,0,0,-22
4/18/2016,14:00,3384,0,2148,1105,0,10,89,0,46,0,0,-13
4/18/2016,15:00,3346,0,2216,1013,0,10,74,0,47,0,0,-13
4/18/2016,16:00,3352,0,2225,1038,0,10,42,0,42,0,0,-5
4/18/2016,17:00,3318,0,2222,1094,0,10,16,0,32,0,0,-56
4/18/2016,18:00,3383,0,2220,1139,0,10,1,0,28,0,0,-15
4/18/2016,19:00,3294,0,2169,1095,0,10,0,0,21,0,0,-2
4/18/2016,20:00,3153,0,2126,990,0,10,0,0,18,0,0,9
4/18/2016,21:00,3065,0,2065,967,0,10,0,0,19,0,0,3
4/18/2016,22:00,2982,0,2052,978,0,10,0,0,17,0,0,-75
4/18/2016,23:00,2897,0,2046,955,0,10,0,0,14,0,0,-128
4/19/2016,0:00,2807,0,2040,870,0,10,0,0,12,0,0,-126
4/19/2016,1:00,2900,0,2065,934,0,10,0,0,10,0,0,-120
4/19/2016,2:00,3136,0,2136,1066,0,10,0,0,10,0,0,-87
4/19/2016,3:00,3238,0,2205,1116,0,10,0,0,10,0,0,-103
4/19/2016,4:00,3240,0,2231,1088,0,10,0,0,9,0,0,-98
4/19/2016,5:00,3156,0,2220,1021,0,10,7,0,12,0,0,-114
4/19/2016,6:00,3099,0,2198,943,0,10,55,0,10,0,0,-117
4/19/2016,7:00,3016,0,2157,833,0,10,119,0,16,0,0,-119
4/19/2016,8:00,3220,0,2147,902,0,10,166,0,31,0,0,-36
4/19/2016,9:00,3487,0,2151,1222,0,10,67,0,44,0,0,-7
4/19/2016,10:00,3517,0,2171,1166,0,10,154,0,60,0,0,-43
4/19/2016,11:00,3481,0,2178,988,0,10,281,0,67,0,0,-43
4/19/2016,12:00,3207,0,1996,814,0,10,366,0,71,0,0,-49
4/19/2016,13:00,3405,0,2092,884,0,10,383,0,69,0,0,-33
4/19/2016,14:00,3390,0,2112,912,0,10,311,0,70,0,0,-24
4/19/2016,15:00,3357,0,2118,996,0,10,226,0,63,0,0,-55
4/19/2016,16:00,3350,0,2159,1074,0,10,130,0,50,0,0,-73
4/19/2016,17:00,3291,0,2156,1134,0,10,48,0,26,0,0,-82
4/19/2016,18:00,3377,0,2259,1179,0,10,3,0,12,0,0,-87
4/19/2016,19:00,3329,0,2270,1140,0,10,0,0,6,0,0,-97
4/19/2016,20:00,3214,0,2253,1064,0,10,0,0,4,0,0,-116
4/19/2016,21:00,3113,0,2258,848,0,10,0,0,3,0,0,-6
4/19/2016,22:00,3004,0,2251,840,0,10,0,0,1,0,0,-97
4/19/2016,23:00,2943,0,2239,817,0,10,0,0,0,0,0,-123
4/20/2016,0:00,2839,0,2170,789,0,10,0,0,2,0,0,-133
4/20/2016,1:00,2956,0,2224,869,0,10,0,0,4,0,0,-152
4/20/2016,2:00,3187,0,2249,1047,0,10,0,0,4,0,0,-123
4/20/2016,3:00,3280,0,2253,1134,0,10,0,0,4,0,0,-122
4/20/2016,4:00,3289,0,2252,1145,0,10,0,0,7,0,0,-125
4/20/2016,5:00,3219,0,2252,1071,0,10,10,0,4,0,0,-128
4/20/2016,6:00,3161,0,2250,989,0,10,50,0,2,0,0,-140
4/20/2016,7:00,3054,0,2228,796,0,10,137,0,0,0,0,-118
4/20/2016,8:00,3198,0,2240,775,0,10,237,0,0,0,0,-63
4/20/2016,9:00,3378,0,2250,843,0,10,330,0,0,0,0,-55
4/20/2016,10:00,3383,0,2238,811,0,10,390,0,1,0,0,-66
4/20/2016,11:00,3392,0,2155,863,0,10,413,0,3,0,0,-53
4/20/2016,12:00,3159,0,2066,723,0,10,383,0,1,0,0,-24
4/20/2016,13:00,3334,0,2134,939,0,10,286,0,1,0,0,-37
4/20/2016,14:00,3355,0,2228,885,0,10,252,0,2,0,0,-22
4/20/2016,15:00,3323,0,2276,947,0,10,196,0,8,0,0,-113
4/20/2016,16:00,3336,0,2276,1051,0,10,106,0,9,0,0,-115
4/20/2016,17:00,3236,0,2272,1033,0,10,35,0,15,0,0,-128
4/20/2016,18:00,3282,0,2235,1131,0,10,3,0,25,0,0,-121
4/20/2016,19:00,3239,0,2168,1017,0,10,0,0,29,0,0,15
4/20/2016,20:00,3122,0,2198,875,0,10,0,0,25,0,0,14
4/20/2016,21:00,2995,0,2167,795,0,10,0,0,34,0,0,-11
4/20/2016,22:00,2939,0,2172,824,0,10,0,0,34,0,0,-101
4/20/2016,23:00,2869,0,2164,805,0,10,0,0,30,0,0,-141
4/21/2016,0:00,2753,0,2122,749,0,10,0,0,30,0,0,-158
4/21/2016,1:00,2871,0,2131,811,0,10,0,0,35,0,0,-117
4/21/2016,2:00,3087,0,2137,1016,0,10,0,0,37,0,0,-113
4/21/2016,3:00,3172,0,2124,1118,0,10,0,0,29,0,0,-109
4/21/2016,4:00,3155,0,2103,1129,0,10,0,0,21,0,0,-108
4/21/2016,5:00,3046,0,2089,1039,0,10,5,0,24,0,0,-121
4/21/2016,6:00,2978,0,2051,992,0,10,35,0,15,0,0,-125
4/21/2016,7:00,2958,0,2140,823,0,10,73,0,8,0,0,-96
4/21/2016,8:00,3218,0,2217,923,0,10,70,0,2,0,0,-4
4/21/2016,9:00,3412,0,2256,1109,0,10,95,0,0,0,0,-58
4/21/2016,10:00,3460,0,2270,1203,0,10,94,0,2,0,0,-119
4/21/2016,11:00,3463,0,2299,1189,0,10,110,0,1,0,0,-146
4/21/2016,12:00,3226,0,2304,934,0,10,80,0,1,0,0,-103
4/21/2016,13:00,3460,0,2363,1105,0,10,42,0,10,0,0,-70
4/21/2016,14:00,3495,0,2365,1162,0,10,32,0,3,0,0,-76
4/21/2016,15:00,3493,0,2369,1159,0,10,21,0,13,0,0,-78
4/21/2016,16:00,3524,0,2337,1232,0,10,8,0,18,0,0,-81
4/21/2016,17:00,3494,0,2320,1240,0,10,3,0,35,0,0,-114
4/21/2016,18:00,3471,0,2295,1142,0,10,0,0,54,0,0,-30
4/21/2016,19:00,3326,0,2243,1050,0,10,0,0,61,0,0,-38
4/21/2016,20:00,3176,0,2173,1002,0,10,0,0,60,0,0,-68
4/21/2016,21:00,3080,0,2085,984,0,10,0,0,43,0,0,-43
4/21/2016,22:00,2968,0,2033,1026,0,10,0,0,30,0,0,-131
4/21/2016,23:00,2879,0,2028,1012,0,10,0,0,19,0,0,-190
4/22/2016,0:00,2784,0,1938,1067,0,10,0,0,10,0,0,-241
4/22/2016,1:00,2885,0,1982,1106,0,10,0,0,2,0,0,-216
4/22/2016,2:00,3086,0,2069,1208,0,10,0,0,1,0,0,-201
4/22/2016,3:00,3178,0,2074,1300,0,10,0,0,0,0,0,-206
4/22/2016,4:00,3158,0,2062,1296,0,10,0,0,2,0,0,-212
4/22/2016,5:00,3050,0,2036,1214,0,10,1,0,2,0,0,-212
4/22/2016,6:00,2997,0,2039,1147,0,10,12,0,1,0,0,-211
4/22/2016,7:00,3032,0,2046,1149,0,10,40,0,1,0,0,-213
4/22/2016,8:00,3303,0,2066,1274,0,10,96,0,0,0,0,-143
4/22/2016,9:00,3484,0,2068,1391,0,10,134,0,0,0,0,-119
4/22/2016,10:00,3515,0,2109,1359,0,10,162,0,0,0,0,-125
4/22/2016,11:00,3501,0,2147,1312,0,10,141,0,0,0,0,-108
4/22/2016,12:00,3237,0,2124,1116,0,10,126,0,0,0,0,-140
4/22/2016,13:00,3436,0,2214,1182,0,10,141,0,1,0,0,-112
4/22/2016,14:00,3451,0,2271,1243,0,10,109,0,0,0,0,-181
4/22/2016,15:00,3392,0,2275,1253,0,10,73,0,0,0,0,-219
4/22/2016,16:00,3360,0,2270,1174,0,10,46,0,0,0,0,-140
4/22/2016,17:00,3291,0,2269,1140,0,10,20,0,0,0,0,-148
4/22/2016,18:00,3297,0,2269,1165,0,10,4,0,6,0,0,-156
4/22/2016,19:00,3228,0,2257,1117,0,10,0,0,7,0,0,-164
4/22/2016,20:00,3080,0,2196,1040,0,10,0,0,6,0,0,-172
4/22/2016,21:00,2976,0,2095,1020,0,10,0,0,6,0,0,-156
4/22/2016,22:00,2859,0,2045,1042,0,10,0,0,17,0,0,-256
4/22/2016,23:00,2790,0,2041,1011,0,10,0,0,23,0,0,-295
4/23/2016,0:00,2695,0,2040,1043,0,10,0,0,23,0,0,-422
4/23/2016,1:00,2772,0,2062,1068,0,10,0,0,28,0,0,-396
4/23/2016,2:00,2994,0,2164,1148,0,10,0,0,38,0,0,-367
4/23/2016,3:00,3083,0,2245,1168,0,10,0,0,51,0,0,-391
4/23/2016,4:00,3058,0,2191,1204,0,10,0,0,46,0,0,-394
4/23/2016,5:00,2885,0,2102,1125,0,10,9,0,50,0,0,-410
4/23/2016,6:00,2697,0,1979,994,0,10,51,0,51,0,0,-388
4/23/2016,7:00,2586,0,1896,962,0,10,130,0,51,0,0,-463
4/23/2016,8:00,2691,0,1858,996,0,10,230,0,49,0,0,-452
4/23/2016,9:00,2809,0,1983,1014,0,10,318,0,48,0,0,-564
4/23/2016,10:00,2806,0,1885,1051,0,10,374,0,40,0,0,-553
4/23/2016,11:00,2818,0,1897,1077,0,10,402,0,44,0,-59,-553
4/23/2016,12:00,2734,0,1834,1078,0,10,369,0,33,0,-122,-467
4/23/2016,13:00,2764,0,2004,1118,0,10,259,0,24,0,-122,-529
4/23/2016,14:00,2749,0,2010,1134,0,10,132,0,25,0,-13,-548
4/23/2016,15:00,2726,0,2009,1147,0,10,52,0,25,0,0,-516
4/23/2016,16:00,2763,0,2007,1172,0,10,25,0,24,0,0,-476
4/23/2016,17:00,2802,0,2003,1233,0,10,9,0,18,0,0,-470
4/23/2016,18:00,2891,0,2001,1385,0,10,1,0,14,0,0,-520
4/23/2016,19:00,2869,0,2003,1344,0,10,0,0,10,0,0,-498
4/23/2016,20:00,2764,0,2002,1268,0,10,0,0,2,0,0,-517
4/23/2016,21:00,2664,0,2004,1194,0,10,0,0,0,0,0,-545
4/23/2016,22:00,2561,0,2007,1121,0,10,0,0,0,0,0,-577
4/23/2016,23:00,2468,0,2003,1024,0,10,0,0,0,0,0,-569
4/24/2016,0:00,2411,0,2005,993,0,10,0,0,0,0,0,-598
4/24/2016,1:00,2488,0,2007,1045,0,10,0,0,0,0,0,-574
4/24/2016,2:00,2715,0,2001,1216,0,10,0,0,0,0,0,-512
4/24/2016,3:00,2825,0,2004,1338,0,10,0,0,0,0,0,-527
4/24/2016,4:00,2808,0,1984,1333,0,10,0,0,2,0,0,-521
4/24/2016,5:00,2651,0,1850,1313,0,10,5,0,5,0,0,-532
4/24/2016,6:00,2432,0,1716,1143,0,10,31,0,6,0,0,-474
4/24/2016,7:00,2310,0,1696,995,0,10,83,0,5,0,0,-479
4/24/2016,8:00,2304,0,1713,890,0,10,170,0,8,0,0,-487
4/24/2016,9:00,2357,0,1690,899,0,10,263,0,19,0,0,-524
4/24/2016,10:00,2404,0,1680,913,0,10,335,0,23,0,0,-557
4/24/2016,11:00,2408,0,1665,950,0,10,328,0,19,0,0,-563
4/24/2016,12:00,2410,0,1774,940,0,10,247,0,16,0,0,-576
4/24/2016,13:00,2411,0,1952,1012,0,10,138,0,8,0,0,-709
4/24/2016,14:00,2374,0,1946,1005,0,10,141,0,6,0,0,-734
4/24/2016,15:00,2360,0,1877,1018,0,10,143,0,4,0,0,-692
4/24/2016,16:00,2390,0,1925,1028,0,10,117,0,1,0,0,-691
4/24/2016,17:00,2529,0,1985,1107,0,10,50,0,2,0,0,-624
4/24/2016,18:00,2693,0,2003,1225,0,10,5,0,7,0,0,-557
4/24/2016,19:00,2744,0,2002,1210,0,10,0,0,19,0,0,-497
4/24/2016,20:00,2686,0,1989,1106,0,10,0,0,27,0,0,-446
4/24/2016,21:00,2563,0,1959,999,0,10,0,0,30,0,0,-436
4/24/2016,22:00,2473,0,1922,1002,0,10,0,0,36,0,0,-497
4/24/2016,23:00,2404,0,1875,991,0,10,0,0,34,0,0,-506
4/25/2016,0:00,2379,0,1856,926,0,10,0,0,32,0,-120,-324
4/25/2016,1:00,2509,0,1884,940,0,10,0,0,34,0,-61,-297
4/25/2016,2:00,2756,0,1960,1046,0,10,0,0,34,0,0,-295
4/25/2016,3:00,2876,0,2004,1164,0,10,0,0,37,0,0,-338
4/25/2016,4:00,2898,0,2004,1177,0,10,0,0,38,0,0,-331
4/25/2016,5:00,2850,0,2002,1133,0,10,10,0,39,0,0,-344
4/25/2016,6:00,2794,0,2005,1042,0,10,50,0,28,0,0,-341
4/25/2016,7:00,2767,0,1948,1003,0,10,116,0,20,0,0,-330
4/25/2016,8:00,3053,0,2052,1010,0,10,176,0,15,0,0,-210
4/25/2016,9:00,3253,0,2087,1091,0,10,253,0,9,0,0,-198
4/25/2016,10:00,3309,0,2051,1071,0,10,334,0,9,0,0,-166
4/25/2016,11:00,3338,0,2034,1056,0,10,392,0,9,0,0,-163
4/25/2016,12:00,3096,0,1927,993,0,11,364,0,5,0,0,-204
4/25/2016,13:00,3294,0,2025,1158,0,10,311,0,2,0,0,-212
4/25/2016,14:00,3286,0,2044,1194,0,10,253,0,1,0,0,-217
4/25/2016,15:00,3287,0,2043,1295,0,10,164,0,3,0,0,-227
4/25/2016,16:00,3276,0,2037,1346,0,11,90,0,6,0,0,-214
4/25/2016,17:00,3207,0,2037,1330,0,11,34,0,9,0,0,-214
4/25/2016,18:00,3240,0,2028,1373,0,11,4,0,15,0,0,-190
4/25/2016,19:00,3193,0,2029,1315,0,11,0,0,27,0,0,-188
4/25/2016,20:00,3062,0,2031,1197,0,10,0,0,29,0,0,-206
4/25/2016,21:00,2959,0,2031,1114,0,11,0,0,20,0,0,-217
4/25/2016,22:00,2847,0,2002,1002,0,11,0,0,12,0,0,-180
4/25/2016,23:00,2716,0,1883,946,0,11,0,0,21,0,0,-145
4/26/2016,0:00,2645,0,1923,912,0,11,0,0,32,0,0,-232
4/26/2016,1:00,2732,0,1986,945,0,11,0,0,17,0,0,-228
4/26/2016,2:00,2994,0,2054,1157,0,11,0,0,5,0,0,-234
4/26/2016,3:00,3098,0,2093,1225,0,11,0,0,4,0,0,-235
4/26/2016,4:00,3094,0,2093,1226,0,11,0,0,4,0,0,-241
4/26/2016,5:00,2972,0,2071,1134,0,11,10,0,2,0,0,-256
4/26/2016,6:00,2876,0,2054,1025,0,12,57,0,1,0,0,-272
4/26/2016,7:00,2829,0,1976,950,0,12,135,0,0,0,0,-243
4/26/2016,8:00,3109,0,2032,1061,0,12,230,0,0,0,0,-225
4/26/2016,9:00,3303,0,2030,1150,0,12,317,0,0,0,0,-206
4/26/2016,10:00,3356,0,2038,1136,0,13,376,0,1,0,0,-208
4/26/2016,11:00,3384,0,2035,1141,0,13,405,0,3,0,0,-212
4/26/2016,12:00,3157,0,1997,928,0,13,392,0,4,0,0,-176
4/26/2016,13:00,3362,0,2037,1181,0,13,355,0,6,0,0,-230
4/26/2016,14:00,3356,0,2038,1242,0,13,295,0,4,0,0,-236
4/26/2016,15:00,3319,0,2035,1309,0,13,205,0,4,0,0,-247
4/26/2016,16:00,3308,0,2031,1465,0,13,127,0,6,0,0,-332
4/26/2016,17:00,3224,0,2029,1472,0,13,43,0,12,0,0,-344
4/26/2016,18:00,3243,0,2027,1435,0,13,4,0,17,0,0,-253
4/26/2016,19:00,3179,0,2028,1341,0,14,0,0,25,0,0,-229
4/26/2016,20:00,3081,0,2029,1233,0,13,0,0,28,0,0,-222
4/26/2016,21:00,2945,0,2024,1014,0,14,0,0,32,0,0,-139
4/26/2016,22:00,2829,0,2007,914,0,14,0,0,41,0,0,-148
4/26/2016,23:00,2750,0,2004,967,0,14,0,0,42,0,-119,-158
4/27/2016,0:00,2649,0,2007,948,0,13,0,0,46,0,-121,-244
4/27/2016,1:00,2760,0,2000,942,0,14,0,0,50,0,0,-246
4/27/2016,2:00,2983,0,2003,1141,0,14,0,0,52,0,0,-227
4/27/2016,3:00,3052,0,2003,1219,0,13,0,0,51,0,0,-235
4/27/2016,4:00,3047,0,2006,1203,0,14,0,0,51,0,0,-226
4/27/2016,5:00,2917,0,2002,1068,0,13,12,0,48,0,0,-226
4/27/2016,6:00,2838,0,1950,999,0,14,58,0,47,0,0,-230
4/27/2016,7:00,2814,0,1940,921,0,13,127,0,38,0,0,-226
4/27/2016,8:00,3080,0,2027,970,0,13,206,0,39,0,0,-175
4/27/2016,9:00,3266,0,2028,1060,0,13,263,0,42,0,0,-140
4/27/2016,10:00,3317,0,2004,1116,0,13,292,0,36,0,0,-143
4/27/2016,11:00,3324,0,1997,1139,0,13,304,0,29,0,0,-158
4/27/2016,12:00,3098,0,1920,971,0,13,323,0,17,0,0,-146
4/27/2016,13:00,3337,0,1978,1199,0,13,232,0,15,0,0,-99
4/27/2016,14:00,3347,0,2027,1293,0,13,122,0,11,0,0,-119
4/27/2016,15:00,3312,0,2029,1318,0,13,69,0,11,0,0,-128
4/27/2016,16:00,3334,0,2093,1302,0,13,17,0,16,0,0,-106
4/27/2016,17:00,3281,0,2079,1260,0,14,6,0,30,0,0,-107
4/27/2016,18:00,3284,0,2188,1197,0,14,1,0,35,0,0,-150
4/27/2016,19:00,3184,0,2201,1129,0,14,1,0,46,0,0,-205
4/27/2016,20:00,3041,0,2117,1025,0,13,0,0,44,0,0,-158
4/27/2016,21:00,2941,0,1999,915,0,14,0,0,36,0,0,-23
4/27/2016,22:00,2829,0,1801,997,0,13,0,0,33,0,0,-16
4/27/2016,23:00,2751,0,1639,1083,0,14,0,0,28,0,0,-12
4/28/2016,0:00,2671,0,1709,974,0,13,0,0,28,0,0,-54
4/28/2016,1:00,2758,0,1712,978,0,14,0,0,23,0,0,32
4/28/2016,2:00,2975,0,1861,1094,0,14,0,0,25,0,0,-19
4/28/2016,3:00,3091,0,1880,1190,0,14,0,0,36,0,0,-28
4/28/2016,4:00,3062,0,1867,1178,0,14,0,0,44,0,0,-40
4/28/2016,5:00,2950,0,1784,1150,0,14,2,0,45,0,0,-44
4/28/2016,6:00,2906,0,1816,1082,0,14,5,0,40,0,0,-50
4/28/2016,7:00,2950,0,1901,1029,0,13,12,0,31,0,0,-37
4/28/2016,8:00,3226,0,2021,1153,0,14,24,0,32,0,0,-18
4/28/2016,9:00,3429,0,2032,1309,0,14,45,0,30,0,0,0
4/28/2016,10:00,3455,0,2051,1321,0,13,60,0,19,0,0,-8
4/28/2016,11:00,3461,0,1986,1374,0,14,65,0,13,0,0,10
4/28/2016,12:00,3222,0,1884,1281,0,13,47,0,10,0,0,-13
4/28/2016,13:00,3443,0,1914,1477,0,14,39,0,11,0,0,-11
4/28/2016,14:00,3463,0,1919,1480,0,14,36,0,17,0,0,-3
4/28/2016,15:00,3410,0,1983,1360,0,13,27,0,28,0,0,-1
4/28/2016,16:00,3414,0,1963,1379,0,14,15,0,37,0,0,6
4/28/2016,17:00,3348,0,1936,1356,0,14,5,0,43,0,0,-5
4/28/2016,18:00,3341,0,1842,1447,0,14,0,0,64,0,0,-26
4/28/2016,19:00,3231,0,1761,1432,0,14,0,0,62,0,0,-39
4/28/2016,20:00,3072,0,1710,1346,0,13,0,0,62,0,0,-60
4/28/2016,21:00,2926,0,1596,1307,0,14,0,0,64,0,0,-54
4/28/2016,22:00,2794,0,1513,1321,0,14,0,0,56,0,0,-110
4/28/2016,23:00,2727,0,1468,1240,0,14,0,0,51,0,0,-45
4/29/2016,0:00,2643,0,1474,1238,0,13,0,0,51,0,-120,-13
4/29/2016,1:00,2726,0,1475,1254,0,14,0,0,58,0,-61,-13
4/29/2016,2:00,2921,0,1478,1388,0,14,0,0,61,0,0,-18
4/29/2016,3:00,3044,0,1482,1510,0,14,0,0,62,0,0,-24
4/29/2016,4:00,2998,0,1481,1474,0,14,0,0,60,0,0,-30
4/29/2016,5:00,2833,0,1476,1312,0,13,6,0,54,0,0,-29
4/29/2016,6:00,2687,0,1389,1223,0,13,45,0,45,0,0,-28
4/29/2016,7:00,2608,0,1237,1240,0,13,103,0,50,0,0,-35
4/29/2016,8:00,2764,0,1415,1298,0,14,139,0,34,0,-119,-16
4/29/2016,9:00,2929,0,1487,1260,0,13,177,0,54,0,-36,-26
4/29/2016,10:00,2914,0,1471,1214,0,13,195,0,57,0,0,-35
4/29/2016,11:00,2936,0,1343,1260,0,13,287,0,52,0,0,-20
4/29/2016,12:00,2803,0,1270,1190,0,13,324,0,47,0,0,-42
4/29/2016,13:00,2850,0,1267,1197,0,13,364,0,38,0,0,-29
4/29/2016,14:00,2785,0,1277,1229,0,13,270,0,33,0,0,-37
4/29/2016,15:00,2750,0,1292,1280,0,13,189,0,26,0,0,-50
4/29/2016,16:00,2750,0,1314,1330,0,13,111,0,18,0,0,-37
4/29/2016,17:00,2794,0,1381,1359,0,13,41,0,16,0,0,-17
4/29/2016,18:00,2883,0,1478,1393,0,13,5,0,14,0,0,-20
4/29/2016,19:00,2919,0,1491,1434,0,13,0,0,16,0,0,-36
4/29/2016,20:00,2831,0,1536,1305,0,13,0,0,16,0,0,-39
4/29/2016,21:00,2695,0,1453,1264,0,14,0,0,12,0,0,-48
4/29/2016,22:00,2598,0,1283,1311,0,14,0,0,11,0,0,-20
4/29/2016,23:00,2540,0,1217,1324,0,14,0,0,8,0,0,-22
4/30/2016,0:00,2447,0,1157,1278,0,14,0,0,6,0,0,-8
4/30/2016,1:00,2570,0,1185,1376,0,14,0,0,4,0,0,-9
4/30/2016,2:00,2787,0,1101,1672,0,14,0,0,4,0,0,-4
4/30/2016,3:00,2898,0,1082,1807,0,14,0,0,7,0,0,-12
4/30/2016,4:00,2871,0,1091,1772,0,14,0,0,9,0,0,-15
4/30/2016,5:00,2724,0,1042,1661,0,14,11,0,21,0,0,-25
4/30/2016,6:00,2562,0,893,1461,0,14,61,0,25,0,0,108
4/30/2016,7:00,2434,0,867,1286,0,14,135,0,23,0,0,111
4/30/2016,8:00,2513,0,861,1264,0,14,234,0,17,0,0,123
4/30/2016,9:00,2582,0,844,1223,0,14,305,0,16,0,0,179
4/30/2016,10:00,2607,0,847,1246,0,13,313,0,17,0,0,171
4/30/2016,11:00,2612,0,912,1306,0,14,183,0,12,0,0,185
4/30/2016,12:00,2568,0,1025,1289,0,14,109,0,4,0,0,129
4/30/2016,13:00,2613,0,1026,1379,0,14,72,0,6,0,0,117
4/30/2016,14:00,2593,0,1022,1361,0,14,67,0,18,0,0,112
4/30/2016,15:00,2575,0,1024,1347,0,14,42,0,34,0,0,115
4/30/2016,16:00,2613,0,1031,1508,0,14,23,0,52,0,0,-14
4/30/2016,17:00,2653,0,1122,1463,0,14,6,0,50,0,0,-1
4/30/2016,18:00,2728,0,1251,1428,0,14,1,0,38,0,0,-3
4/30/2016,19:00,2702,0,1257,1393,0,14,0,0,53,0,0,-15
4/30/2016,20:00,2609,0,1174,1345,0,14,0,0,57,0,0,19
4/30/2016,21:00,2508,0,1001,1403,0,14,0,0,32,0,0,58
4/30/2016,22:00,2415,0,894,1400,0,14,0,0,44,0,0,64
4/30/2016,23:00,2337,0,882,1325,0,14,0,0,53,0,0,63
5/1/2016,0:00,2266,0,817,1418,0,14,0,0,42,0,0,-25
